"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","total_inscritos","qtd_presenca_dia_1","qtd_presenca_dia_2","qtd_participantes","qtd_redacoes_validas"
2019,"ES","Privada","Estadual","Cópia Texto Motivador",2,2,2,2,0
2019,"ES","Privada","Estadual","Em Branco",3,3,1,1,0
2019,"ES","Privada","Estadual","Não Compareceu/Outros",6,0,0,0,0
2019,"ES","Privada","Estadual","Válida",68,68,64,64,68
2019,"ES","Privada","Federal","Válida",8,8,8,8,8
2019,"ES","Privada","Não Informado","Cópia Texto Motivador",4,4,4,4,0
2019,"ES","Privada","Não Informado","Em Branco",4,4,1,1,0
2019,"ES","Privada","Não Informado","Fuga ao Tema",1,1,0,0,0
2019,"ES","Privada","Não Informado","Não Compareceu/Outros",36,0,1,0,0
2019,"ES","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2019,"ES","Privada","Não Informado","Válida",1006,1006,990,990,1006
2019,"ES","Privada","Privada","Anulada",1,1,1,1,0
2019,"ES","Privada","Privada","Cópia Texto Motivador",1,1,1,1,0
2019,"ES","Privada","Privada","Em Branco",8,8,6,6,0
2019,"ES","Privada","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2019,"ES","Privada","Privada","Não Compareceu/Outros",65,0,0,0,0
2019,"ES","Privada","Privada","Válida",2073,2073,2057,2057,2073
2019,"ES","Pública","Estadual","Anulada",18,18,17,17,0
2019,"ES","Pública","Estadual","Cópia Texto Motivador",89,89,80,80,0
2019,"ES","Pública","Estadual","Em Branco",410,410,252,252,0
2019,"ES","Pública","Estadual","Fuga ao Tema",137,137,104,104,0
2019,"ES","Pública","Estadual","Não Atendimento ao Tipo",23,23,20,20,0
2019,"ES","Pública","Estadual","Não Compareceu/Outros",2430,0,27,0,0
2019,"ES","Pública","Estadual","Parte Desconectada",17,17,14,14,0
2019,"ES","Pública","Estadual","Texto Insuficiente",59,59,43,43,0
2019,"ES","Pública","Estadual","Válida",17055,17055,16264,16264,17055
2019,"ES","Pública","Federal","Cópia Texto Motivador",2,2,1,1,0
2019,"ES","Pública","Federal","Em Branco",8,8,6,6,0
2019,"ES","Pública","Federal","Não Compareceu/Outros",55,0,5,0,0
2019,"ES","Pública","Federal","Parte Desconectada",1,1,1,1,0
2019,"ES","Pública","Federal","Texto Insuficiente",1,1,0,0,0
2019,"ES","Pública","Federal","Válida",2242,2242,2229,2229,2242
2019,"ES","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2019,"ES","Pública","Municipal","Em Branco",2,2,1,1,0
2019,"ES","Pública","Municipal","Não Compareceu/Outros",6,0,0,0,0
2019,"ES","Pública","Municipal","Válida",17,17,15,15,17
2019,"ES","Pública","Não Informado","Cópia Texto Motivador",17,17,12,12,0
2019,"ES","Pública","Não Informado","Em Branco",67,67,49,49,0
2019,"ES","Pública","Não Informado","Fuga ao Tema",44,44,38,38,0
2019,"ES","Pública","Não Informado","Não Atendimento ao Tipo",2,2,2,2,0
2019,"ES","Pública","Não Informado","Não Compareceu/Outros",612,0,1,0,0
2019,"ES","Pública","Não Informado","Parte Desconectada",4,4,3,3,0
2019,"ES","Pública","Não Informado","Texto Insuficiente",5,5,4,4,0
2019,"ES","Pública","Não Informado","Válida",2543,2543,2405,2405,2543
2019,"ES","Pública","Privada","Cópia Texto Motivador",1,1,1,1,0
2019,"ES","Pública","Privada","Em Branco",6,6,6,6,0
2019,"ES","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2019,"ES","Pública","Privada","Não Compareceu/Outros",32,0,0,0,0
2019,"ES","Pública","Privada","Texto Insuficiente",2,2,2,2,0
2019,"ES","Pública","Privada","Válida",526,526,520,520,526
2019,"GO","Não Informado","Não Informado","Anulada",144,144,122,122,0
2019,"GO","Não Informado","Não Informado","Cópia Texto Motivador",362,362,324,324,0
2019,"GO","Não Informado","Não Informado","Em Branco",1242,1242,706,706,0
2019,"GO","Não Informado","Não Informado","Fuga ao Tema",784,784,590,590,0
2019,"GO","Não Informado","Não Informado","Não Atendimento ao Tipo",108,108,99,99,0
2019,"GO","Não Informado","Não Informado","Não Compareceu/Outros",33166,0,188,0,0
2019,"GO","Não Informado","Não Informado","Parte Desconectada",106,106,86,86,0
2019,"GO","Não Informado","Não Informado","Texto Insuficiente",189,189,121,121,0
2019,"GO","Não Informado","Não Informado","Válida",84337,84337,79471,79471,84337
2019,"GO","Privada","Estadual","Cópia Texto Motivador",2,2,2,2,0
2019,"GO","Privada","Estadual","Em Branco",2,2,0,0,0
2019,"GO","Privada","Estadual","Fuga ao Tema",2,2,2,2,0
2019,"GO","Privada","Estadual","Não Compareceu/Outros",13,0,0,0,0
2019,"GO","Privada","Estadual","Válida",137,137,130,130,137
2019,"GO","Privada","Federal","Válida",10,10,10,10,10
2019,"GO","Privada","Não Informado","Cópia Texto Motivador",3,3,3,3,0
2019,"GO","Privada","Não Informado","Em Branco",8,8,4,4,0
2019,"GO","Privada","Não Informado","Fuga ao Tema",2,2,2,2,0
2019,"GO","Privada","Não Informado","Não Compareceu/Outros",133,0,1,0,0
2019,"GO","Privada","Não Informado","Parte Desconectada",1,1,1,1,0
2019,"GO","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2019,"GO","Privada","Não Informado","Válida",2809,2809,2760,2760,2809
2019,"GO","Privada","Privada","Cópia Texto Motivador",4,4,4,4,0
2019,"GO","Privada","Privada","Em Branco",6,6,4,4,0
2019,"GO","Privada","Privada","Fuga ao Tema",4,4,3,3,0
2019,"GO","Privada","Privada","Não Compareceu/Outros",136,0,6,0,0
2019,"GO","Privada","Privada","Texto Insuficiente",2,2,2,2,0
2019,"GO","Privada","Privada","Válida",3931,3931,3898,3898,3931
2019,"GO","Pública","Estadual","Anulada",23,23,20,20,0
2019,"GO","Pública","Estadual","Cópia Texto Motivador",124,124,110,110,0
2019,"GO","Pública","Estadual","Em Branco",437,437,261,261,0
2019,"GO","Pública","Estadual","Fuga ao Tema",198,198,151,151,0
2019,"GO","Pública","Estadual","Não Atendimento ao Tipo",16,16,13,13,0
2019,"GO","Pública","Estadual","Não Compareceu/Outros",3473,0,19,0,0
2019,"GO","Pública","Estadual","Parte Desconectada",16,16,14,14,0
2019,"GO","Pública","Estadual","Texto Insuficiente",67,67,54,54,0
2019,"GO","Pública","Estadual","Válida",23998,23998,23060,23060,23998
2019,"GO","Pública","Federal","Anulada",1,1,1,1,0
2019,"GO","Pública","Federal","Cópia Texto Motivador",1,1,1,1,0
2019,"GO","Pública","Federal","Em Branco",7,7,2,2,0
2019,"GO","Pública","Federal","Não Compareceu/Outros",55,0,0,0,0
2019,"GO","Pública","Federal","Válida",1669,1669,1647,1647,1669
2019,"GO","Pública","Municipal","Em Branco",1,1,1,1,0
2019,"GO","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2019,"GO","Pública","Municipal","Não Compareceu/Outros",12,0,0,0,0
2019,"GO","Pública","Municipal","Válida",110,110,106,106,110
2019,"GO","Pública","Não Informado","Anulada",13,13,12,12,0
2019,"GO","Pública","Não Informado","Cópia Texto Motivador",57,57,49,49,0
2019,"GO","Pública","Não Informado","Em Branco",148,148,81,81,0
2019,"GO","Pública","Não Informado","Fuga ao Tema",103,103,80,80,0
2019,"GO","Pública","Não Informado","Não Atendimento ao Tipo",8,8,6,6,0
2019,"GO","Pública","Não Informado","Não Compareceu/Outros",1559,0,11,0,0
2019,"GO","Pública","Não Informado","Parte Desconectada",8,8,8,8,0
2019,"GO","Pública","Não Informado","Texto Insuficiente",22,22,14,14,0
2019,"GO","Pública","Não Informado","Válida",8565,8565,8112,8112,8565
2019,"GO","Pública","Privada","Anulada",1,1,1,1,0
2019,"GO","Pública","Privada","Cópia Texto Motivador",8,8,7,7,0
2019,"GO","Pública","Privada","Em Branco",13,13,10,10,0
2019,"GO","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2019,"GO","Pública","Privada","Não Compareceu/Outros",94,0,1,0,0
2019,"GO","Pública","Privada","Parte Desconectada",1,1,1,1,0
2019,"GO","Pública","Privada","Texto Insuficiente",3,3,2,2,0
2019,"GO","Pública","Privada","Válida",1523,1523,1495,1495,1523
2019,"MA","Não Informado","Não Informado","Anulada",199,199,176,176,0
2019,"MA","Não Informado","Não Informado","Cópia Texto Motivador",1176,1176,1085,1085,0
2019,"MA","Não Informado","Não Informado","Em Branco",1574,1574,1025,1025,0
2019,"MA","Não Informado","Não Informado","Fuga ao Tema",2174,2174,1755,1755,0
2019,"MA","Não Informado","Não Informado","Não Atendimento ao Tipo",113,113,104,104,0
2019,"MA","Não Informado","Não Informado","Não Compareceu/Outros",39567,0,270,0,0
2019,"MA","Não Informado","Não Informado","Parte Desconectada",237,237,195,195,0
2019,"MA","Não Informado","Não Informado","Texto Insuficiente",266,266,199,199,0
2019,"MA","Não Informado","Não Informado","Válida",118783,118783,113127,113127,118783
2019,"MA","Privada","Estadual","Cópia Texto Motivador",1,1,1,1,0
2019,"MA","Privada","Estadual","Não Compareceu/Outros",6,0,0,0,0
2019,"MA","Privada","Estadual","Parte Desconectada",1,1,1,1,0
2019,"MA","Privada","Estadual","Texto Insuficiente",2,2,2,2,0
2019,"MA","Privada","Estadual","Válida",101,101,99,99,101
2019,"MA","Privada","Federal","Não Compareceu/Outros",1,0,0,0,0
2019,"MA","Privada","Federal","Válida",28,28,26,26,28
2019,"MA","Privada","Municipal","Válida",4,4,4,4,4
2019,"MA","Privada","Não Informado","Cópia Texto Motivador",9,9,9,9,0
2019,"MA","Privada","Não Informado","Em Branco",6,6,3,3,0
2019,"MA","Privada","Não Informado","Fuga ao Tema",2,2,2,2,0
2019,"MA","Privada","Não Informado","Não Compareceu/Outros",49,0,1,0,0
2019,"MA","Privada","Não Informado","Texto Insuficiente",2,2,1,1,0
2019,"MA","Privada","Não Informado","Válida",1407,1407,1384,1384,1407
2019,"MA","Privada","Privada","Cópia Texto Motivador",3,3,3,3,0
2019,"MA","Privada","Privada","Em Branco",6,6,3,3,0
2019,"MA","Privada","Privada","Fuga ao Tema",2,2,2,2,0
2019,"MA","Privada","Privada","Não Compareceu/Outros",37,0,0,0,0
2019,"MA","Privada","Privada","Texto Insuficiente",3,3,3,3,0
2019,"MA","Privada","Privada","Válida",1967,1967,1954,1954,1967
2019,"MA","Pública","Estadual","Anulada",33,33,31,31,0
2019,"MA","Pública","Estadual","Cópia Texto Motivador",759,759,699,699,0
2019,"MA","Pública","Estadual","Em Branco",534,534,406,406,0
2019,"MA","Pública","Estadual","Fuga ao Tema",523,523,440,440,0
2019,"MA","Pública","Estadual","Não Atendimento ao Tipo",24,24,20,20,0
2019,"MA","Pública","Estadual","Não Compareceu/Outros",5417,0,67,0,0
2019,"MA","Pública","Estadual","Parte Desconectada",55,55,49,49,0
2019,"MA","Pública","Estadual","Texto Insuficiente",111,111,98,98,0
2019,"MA","Pública","Estadual","Válida",30464,30464,29421,29421,30464
2019,"MA","Pública","Federal","Anulada",2,2,2,2,0
2019,"MA","Pública","Federal","Cópia Texto Motivador",6,6,6,6,0
2019,"MA","Pública","Federal","Em Branco",23,23,18,18,0
2019,"MA","Pública","Federal","Fuga ao Tema",12,12,10,10,0
2019,"MA","Pública","Federal","Não Atendimento ao Tipo",1,1,1,1,0
2019,"MA","Pública","Federal","Não Compareceu/Outros",95,0,2,0,0
2019,"MA","Pública","Federal","Texto Insuficiente",4,4,3,3,0
2019,"MA","Pública","Federal","Válida",2549,2549,2521,2521,2549
2019,"MA","Pública","Municipal","Anulada",1,1,1,1,0
2019,"MA","Pública","Municipal","Cópia Texto Motivador",2,2,2,2,0
2019,"MA","Pública","Municipal","Em Branco",1,1,0,0,0
2019,"MA","Pública","Municipal","Fuga ao Tema",4,4,4,4,0
2019,"MA","Pública","Municipal","Não Compareceu/Outros",8,0,0,0,0
2019,"MA","Pública","Municipal","Texto Insuficiente",1,1,1,1,0
2019,"MA","Pública","Municipal","Válida",66,66,66,66,66
2019,"MA","Pública","Não Informado","Anulada",7,7,5,5,0
2019,"MA","Pública","Não Informado","Cópia Texto Motivador",144,144,132,132,0
2019,"MA","Pública","Não Informado","Em Branco",124,124,88,88,0
2019,"MA","Pública","Não Informado","Fuga ao Tema",138,138,110,110,0
2019,"MA","Pública","Não Informado","Não Atendimento ao Tipo",6,6,6,6,0
2019,"MA","Pública","Não Informado","Não Compareceu/Outros",1226,0,15,0,0
2019,"MA","Pública","Não Informado","Parte Desconectada",10,10,9,9,0
2019,"MA","Pública","Não Informado","Texto Insuficiente",20,20,17,17,0
2019,"MA","Pública","Não Informado","Válida",7248,7248,6987,6987,7248
2019,"MA","Pública","Privada","Cópia Texto Motivador",10,10,9,9,0
2019,"MA","Pública","Privada","Em Branco",10,10,6,6,0
2019,"MA","Pública","Privada","Fuga ao Tema",7,7,5,5,0
2019,"MA","Pública","Privada","Não Compareceu/Outros",53,0,1,0,0
2019,"MA","Pública","Privada","Parte Desconectada",1,1,1,1,0
2019,"MA","Pública","Privada","Texto Insuficiente",1,1,1,1,0
2019,"MA","Pública","Privada","Válida",648,648,632,632,648
2019,"MG","Não Informado","Não Informado","Anulada",511,511,455,455,0
2019,"MG","Não Informado","Não Informado","Cópia Texto Motivador",1150,1150,1017,1017,0
2019,"MG","Não Informado","Não Informado","Em Branco",3085,3085,1694,1694,0
2019,"MG","Não Informado","Não Informado","Fuga ao Tema",1789,1789,1338,1338,0
2019,"MG","Não Informado","Não Informado","Não Atendimento ao Tipo",346,346,314,314,0
2019,"MG","Não Informado","Não Informado","Não Compareceu/Outros",106463,0,647,0,0
2019,"MG","Não Informado","Não Informado","Parte Desconectada",318,318,258,258,0
2019,"MG","Não Informado","Não Informado","Texto Insuficiente",388,388,261,261,0
2019,"MG","Não Informado","Não Informado","Válida",278815,278815,265325,265325,278815
2019,"MG","Privada","Estadual","Anulada",1,1,1,1,0
2019,"MG","Privada","Estadual","Cópia Texto Motivador",1,1,1,1,0
2019,"MG","Privada","Estadual","Em Branco",6,6,2,2,0
2019,"MG","Privada","Estadual","Fuga ao Tema",2,2,2,2,0
2019,"MG","Privada","Estadual","Não Compareceu/Outros",42,0,1,0,0
2019,"MG","Privada","Estadual","Parte Desconectada",1,1,1,1,0
2019,"MG","Privada","Estadual","Válida",354,354,338,338,354
2019,"MG","Privada","Federal","Não Compareceu/Outros",1,0,0,0,0
2019,"MG","Privada","Federal","Válida",13,13,13,13,13
2019,"MG","Privada","Municipal","Válida",5,5,5,5,5
2019,"MG","Privada","Não Informado","Anulada",3,3,3,3,0
2019,"MG","Privada","Não Informado","Cópia Texto Motivador",6,6,5,5,0
2019,"MG","Privada","Não Informado","Em Branco",6,6,4,4,0
2019,"MG","Privada","Não Informado","Fuga ao Tema",3,3,3,3,0
2019,"MG","Privada","Não Informado","Não Compareceu/Outros",192,0,3,0,0
2019,"MG","Privada","Não Informado","Texto Insuficiente",3,3,1,1,0
2019,"MG","Privada","Não Informado","Válida",5978,5978,5918,5918,5978
2019,"MG","Privada","Privada","Anulada",5,5,4,4,0
2019,"MG","Privada","Privada","Cópia Texto Motivador",2,2,2,2,0
2019,"MG","Privada","Privada","Em Branco",16,16,10,10,0
2019,"MG","Privada","Privada","Fuga ao Tema",4,4,4,4,0
2019,"MG","Privada","Privada","Não Compareceu/Outros",205,0,4,0,0
2019,"MG","Privada","Privada","Parte Desconectada",2,2,2,2,0
2019,"MG","Privada","Privada","Texto Insuficiente",4,4,2,2,0
2019,"MG","Privada","Privada","Válida",9994,9994,9942,9942,9994
2019,"MG","Pública","Estadual","Anulada",76,76,65,65,0
2019,"MG","Pública","Estadual","Cópia Texto Motivador",503,503,444,444,0
2019,"MG","Pública","Estadual","Em Branco",1385,1385,820,820,0
2019,"MG","Pública","Estadual","Fuga ao Tema",585,585,449,449,0
2019,"MG","Pública","Estadual","Não Atendimento ao Tipo",56,56,49,49,0
2019,"MG","Pública","Estadual","Não Compareceu/Outros",11683,0,81,0,0
2019,"MG","Pública","Estadual","Parte Desconectada",50,50,39,39,0
2019,"MG","Pública","Estadual","Texto Insuficiente",197,197,149,149,0
2019,"MG","Pública","Estadual","Válida",71512,71512,68674,68674,71512
2019,"MG","Pública","Federal","Anulada",2,2,2,2,0
2019,"MG","Pública","Federal","Cópia Texto Motivador",5,5,5,5,0
2019,"MG","Pública","Federal","Em Branco",10,10,4,4,0
2019,"MG","Pública","Federal","Fuga ao Tema",6,6,5,5,0
2019,"MG","Pública","Federal","Não Compareceu/Outros",141,0,6,0,0
2019,"MG","Pública","Federal","Parte Desconectada",1,1,1,1,0
2019,"MG","Pública","Federal","Válida",5497,5497,5460,5460,5497
2019,"MG","Pública","Municipal","Anulada",2,2,2,2,0
2019,"MG","Pública","Municipal","Cópia Texto Motivador",1,1,1,1,0
2019,"MG","Pública","Municipal","Em Branco",9,9,2,2,0
2019,"MG","Pública","Municipal","Fuga ao Tema",5,5,2,2,0
2019,"MG","Pública","Municipal","Não Atendimento ao Tipo",2,2,2,2,0
2019,"MG","Pública","Municipal","Não Compareceu/Outros",136,0,2,0,0
2019,"MG","Pública","Municipal","Texto Insuficiente",3,3,1,1,0
2019,"MG","Pública","Municipal","Válida",1213,1213,1177,1177,1213
2019,"MG","Pública","Não Informado","Anulada",36,36,30,30,0
2019,"MG","Pública","Não Informado","Cópia Texto Motivador",198,198,173,173,0
2019,"MG","Pública","Não Informado","Em Branco",466,466,277,277,0
2019,"MG","Pública","Não Informado","Fuga ao Tema",281,281,207,207,0
2019,"MG","Pública","Não Informado","Não Atendimento ao Tipo",25,25,25,25,0
2019,"MG","Pública","Não Informado","Não Compareceu/Outros",4485,0,24,0,0
2019,"MG","Pública","Não Informado","Parte Desconectada",25,25,22,22,0
2019,"MG","Pública","Não Informado","Texto Insuficiente",65,65,49,49,0
2019,"MG","Pública","Não Informado","Válida",22374,22374,21286,21286,22374
2019,"MG","Pública","Privada","Anulada",1,1,1,1,0
2019,"MG","Pública","Privada","Cópia Texto Motivador",3,3,3,3,0
2019,"MG","Pública","Privada","Em Branco",6,6,3,3,0
2019,"MG","Pública","Privada","Fuga ao Tema",3,3,3,3,0
2019,"MG","Pública","Privada","Não Atendimento ao Tipo",1,1,1,1,0
