"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","numero_pessoas","porcentagem"
2022,"AL","Pública","Estadual","Parte Desconectada",15,0.00043
2022,"AL","Pública","Estadual","Texto Insuficiente",57,0.00164
2022,"AL","Pública","Estadual","Válida",5598,0.16104
2022,"AL","Pública","Federal","Cópia Texto Motivador",3,9e-05
2022,"AL","Pública","Federal","Em Branco",24,0.00069
2022,"AL","Pública","Federal","Fuga ao Tema",5,0.00014
2022,"AL","Pública","Federal","Não Compareceu/Outros",243,0.00699
2022,"AL","Pública","Federal","Parte Desconectada",2,6e-05
2022,"AL","Pública","Federal","Texto Insuficiente",1,3e-05
2022,"AL","Pública","Federal","Válida",1745,0.0502
2022,"AL","Pública","Municipal","Cópia Texto Motivador",1,3e-05
2022,"AL","Pública","Municipal","Não Compareceu/Outros",14,4e-04
2022,"AL","Pública","Municipal","Válida",8,0.00023
2022,"AL","Pública","Não Informado","Anulada",5,0.00014
2022,"AL","Pública","Não Informado","Cópia Texto Motivador",91,0.00262
2022,"AL","Pública","Não Informado","Em Branco",175,0.00503
2022,"AL","Pública","Não Informado","Fuga ao Tema",100,0.00288
2022,"AL","Pública","Não Informado","Não Atendimento ao Tipo",1,3e-05
2022,"AL","Pública","Não Informado","Não Compareceu/Outros",1306,0.03757
2022,"AL","Pública","Não Informado","Parte Desconectada",7,2e-04
2022,"AL","Pública","Não Informado","Texto Insuficiente",33,0.00095
2022,"AL","Pública","Não Informado","Válida",3798,0.10926
2022,"AL","Pública","Privada","Cópia Texto Motivador",3,9e-05
2022,"AL","Pública","Privada","Em Branco",3,9e-05
2022,"AL","Pública","Privada","Fuga ao Tema",3,9e-05
2022,"AL","Pública","Privada","Não Compareceu/Outros",43,0.00124
2022,"AL","Pública","Privada","Válida",337,0.00969
2022,"AM","Não Informado","Não Informado","Anulada",11,0.00032
2022,"AM","Não Informado","Não Informado","Cópia Texto Motivador",467,0.01343
2022,"AM","Não Informado","Não Informado","Em Branco",534,0.01536
2022,"AM","Não Informado","Não Informado","Fuga ao Tema",392,0.01128
2022,"AM","Não Informado","Não Informado","Não Atendimento ao Tipo",19,0.00055
2022,"AM","Não Informado","Não Informado","Não Compareceu/Outros",19671,0.56589
2022,"AM","Não Informado","Não Informado","Parte Desconectada",31,0.00089
2022,"AM","Não Informado","Não Informado","Texto Insuficiente",88,0.00253
2022,"AM","Não Informado","Não Informado","Válida",22142,0.63698
2022,"AM","Privada","Estadual","Fuga ao Tema",1,3e-05
2022,"AM","Privada","Estadual","Não Compareceu/Outros",1,3e-05
2022,"AM","Privada","Estadual","Válida",5,0.00014
2022,"AM","Privada","Não Informado","Cópia Texto Motivador",3,9e-05
2022,"AM","Privada","Não Informado","Em Branco",1,3e-05
2022,"AM","Privada","Não Informado","Não Compareceu/Outros",27,0.00078
2022,"AM","Privada","Não Informado","Válida",143,0.00411
2022,"AM","Privada","Privada","Cópia Texto Motivador",12,0.00035
2022,"AM","Privada","Privada","Em Branco",21,6e-04
2022,"AM","Privada","Privada","Fuga ao Tema",1,3e-05
2022,"AM","Privada","Privada","Não Compareceu/Outros",150,0.00432
2022,"AM","Privada","Privada","Parte Desconectada",1,3e-05
2022,"AM","Privada","Privada","Texto Insuficiente",1,3e-05
2022,"AM","Privada","Privada","Válida",1348,0.03878
2022,"AM","Pública","Estadual","Anulada",13,0.00037
2022,"AM","Pública","Estadual","Cópia Texto Motivador",528,0.01519
2022,"AM","Pública","Estadual","Em Branco",651,0.01873
2022,"AM","Pública","Estadual","Fuga ao Tema",398,0.01145
2022,"AM","Pública","Estadual","Não Atendimento ao Tipo",9,0.00026
2022,"AM","Pública","Estadual","Não Compareceu/Outros",11358,0.32675
2022,"AM","Pública","Estadual","Parte Desconectada",30,0.00086
2022,"AM","Pública","Estadual","Texto Insuficiente",155,0.00446
2022,"AM","Pública","Estadual","Válida",11235,0.32321
2022,"AM","Pública","Federal","Anulada",1,3e-05
2022,"AM","Pública","Federal","Cópia Texto Motivador",8,0.00023
2022,"AM","Pública","Federal","Em Branco",13,0.00037
2022,"AM","Pública","Federal","Fuga ao Tema",7,2e-04
2022,"AM","Pública","Federal","Não Atendimento ao Tipo",1,3e-05
2022,"AM","Pública","Federal","Não Compareceu/Outros",179,0.00515
2022,"AM","Pública","Federal","Texto Insuficiente",3,9e-05
2022,"AM","Pública","Federal","Válida",938,0.02698
2022,"AM","Pública","Municipal","Anulada",2,6e-05
2022,"AM","Pública","Municipal","Cópia Texto Motivador",3,9e-05
2022,"AM","Pública","Municipal","Em Branco",2,6e-05
2022,"AM","Pública","Municipal","Fuga ao Tema",5,0.00014
2022,"AM","Pública","Municipal","Não Compareceu/Outros",119,0.00342
2022,"AM","Pública","Municipal","Texto Insuficiente",2,6e-05
2022,"AM","Pública","Municipal","Válida",75,0.00216
2022,"AM","Pública","Não Informado","Anulada",4,0.00012
2022,"AM","Pública","Não Informado","Cópia Texto Motivador",212,0.0061
2022,"AM","Pública","Não Informado","Em Branco",251,0.00722
2022,"AM","Pública","Não Informado","Fuga ao Tema",142,0.00409
2022,"AM","Pública","Não Informado","Não Atendimento ao Tipo",3,9e-05
2022,"AM","Pública","Não Informado","Não Compareceu/Outros",3431,0.0987
2022,"AM","Pública","Não Informado","Parte Desconectada",17,0.00049
2022,"AM","Pública","Não Informado","Texto Insuficiente",60,0.00173
2022,"AM","Pública","Não Informado","Válida",5629,0.16193
2022,"AM","Pública","Privada","Em Branco",8,0.00023
2022,"AM","Pública","Privada","Fuga ao Tema",1,3e-05
2022,"AM","Pública","Privada","Não Compareceu/Outros",95,0.00273
2022,"AM","Pública","Privada","Parte Desconectada",1,3e-05
2022,"AM","Pública","Privada","Texto Insuficiente",1,3e-05
2022,"AM","Pública","Privada","Válida",326,0.00938
2022,"AP","Não Informado","Não Informado","Anulada",3,9e-05
2022,"AP","Não Informado","Não Informado","Cópia Texto Motivador",127,0.00365
2022,"AP","Não Informado","Não Informado","Em Branco",295,0.00849
2022,"AP","Não Informado","Não Informado","Fuga ao Tema",133,0.00383
2022,"AP","Não Informado","Não Informado","Não Atendimento ao Tipo",3,9e-05
2022,"AP","Não Informado","Não Informado","Não Compareceu/Outros",5767,0.1659
2022,"AP","Não Informado","Não Informado","Parte Desconectada",9,0.00026
2022,"AP","Não Informado","Não Informado","Texto Insuficiente",33,0.00095
2022,"AP","Não Informado","Não Informado","Válida",9889,0.28449
2022,"AP","Privada","Estadual","Não Compareceu/Outros",1,3e-05
2022,"AP","Privada","Não Informado","Cópia Texto Motivador",1,3e-05
2022,"AP","Privada","Não Informado","Em Branco",1,3e-05
2022,"AP","Privada","Não Informado","Fuga ao Tema",1,3e-05
2022,"AP","Privada","Não Informado","Não Compareceu/Outros",5,0.00014
2022,"AP","Privada","Não Informado","Válida",60,0.00173
2022,"AP","Privada","Privada","Cópia Texto Motivador",1,3e-05
2022,"AP","Privada","Privada","Em Branco",2,6e-05
2022,"AP","Privada","Privada","Não Compareceu/Outros",21,6e-04
2022,"AP","Privada","Privada","Texto Insuficiente",5,0.00014
2022,"AP","Privada","Privada","Válida",467,0.01343
2022,"AP","Pública","Estadual","Cópia Texto Motivador",56,0.00161
2022,"AP","Pública","Estadual","Em Branco",101,0.00291
2022,"AP","Pública","Estadual","Fuga ao Tema",54,0.00155
2022,"AP","Pública","Estadual","Não Atendimento ao Tipo",1,3e-05
2022,"AP","Pública","Estadual","Não Compareceu/Outros",766,0.02204
2022,"AP","Pública","Estadual","Parte Desconectada",2,6e-05
2022,"AP","Pública","Estadual","Texto Insuficiente",17,0.00049
2022,"AP","Pública","Estadual","Válida",1979,0.05693
2022,"AP","Pública","Federal","Em Branco",5,0.00014
2022,"AP","Pública","Federal","Não Compareceu/Outros",19,0.00055
2022,"AP","Pública","Federal","Válida",312,0.00898
2022,"AP","Pública","Municipal","Não Compareceu/Outros",7,2e-04
2022,"AP","Pública","Municipal","Válida",1,3e-05
2022,"AP","Pública","Não Informado","Anulada",4,0.00012
2022,"AP","Pública","Não Informado","Cópia Texto Motivador",48,0.00138
2022,"AP","Pública","Não Informado","Em Branco",78,0.00224
2022,"AP","Pública","Não Informado","Fuga ao Tema",42,0.00121
2022,"AP","Pública","Não Informado","Não Compareceu/Outros",579,0.01666
2022,"AP","Pública","Não Informado","Parte Desconectada",1,3e-05
2022,"AP","Pública","Não Informado","Texto Insuficiente",18,0.00052
2022,"AP","Pública","Não Informado","Válida",1644,0.04729
2022,"AP","Pública","Privada","Em Branco",2,6e-05
2022,"AP","Pública","Privada","Fuga ao Tema",2,6e-05
2022,"AP","Pública","Privada","Não Compareceu/Outros",9,0.00026
2022,"AP","Pública","Privada","Válida",103,0.00296
2022,"BA","Não Informado","Não Informado","Anulada",94,0.0027
2022,"BA","Não Informado","Não Informado","Cópia Texto Motivador",997,0.02868
2022,"BA","Não Informado","Não Informado","Em Branco",2155,0.06199
2022,"BA","Não Informado","Não Informado","Fuga ao Tema",1838,0.05288
2022,"BA","Não Informado","Não Informado","Não Atendimento ao Tipo",41,0.00118
2022,"BA","Não Informado","Não Informado","Não Compareceu/Outros",54851,1.57794
2022,"BA","Não Informado","Não Informado","Parte Desconectada",106,0.00305
2022,"BA","Não Informado","Não Informado","Texto Insuficiente",377,0.01085
2022,"BA","Não Informado","Não Informado","Válida",124212,3.57331
2022,"BA","Privada","Estadual","Válida",8,0.00023
2022,"BA","Privada","Federal","Válida",5,0.00014
2022,"BA","Privada","Municipal","Válida",2,6e-05
2022,"BA","Privada","Não Informado","Cópia Texto Motivador",6,0.00017
2022,"BA","Privada","Não Informado","Em Branco",21,6e-04
2022,"BA","Privada","Não Informado","Fuga ao Tema",5,0.00014
2022,"BA","Privada","Não Informado","Não Compareceu/Outros",107,0.00308
2022,"BA","Privada","Não Informado","Parte Desconectada",1,3e-05
2022,"BA","Privada","Não Informado","Texto Insuficiente",3,9e-05
2022,"BA","Privada","Não Informado","Válida",1920,0.05523
2022,"BA","Privada","Privada","Anulada",2,6e-05
2022,"BA","Privada","Privada","Cópia Texto Motivador",23,0.00066
2022,"BA","Privada","Privada","Em Branco",62,0.00178
2022,"BA","Privada","Privada","Fuga ao Tema",12,0.00035
2022,"BA","Privada","Privada","Não Atendimento ao Tipo",1,3e-05
2022,"BA","Privada","Privada","Não Compareceu/Outros",357,0.01027
2022,"BA","Privada","Privada","Parte Desconectada",4,0.00012
2022,"BA","Privada","Privada","Texto Insuficiente",16,0.00046
2022,"BA","Privada","Privada","Válida",9937,0.28587
2022,"BA","Pública","Estadual","Anulada",24,0.00069
2022,"BA","Pública","Estadual","Cópia Texto Motivador",304,0.00875
2022,"BA","Pública","Estadual","Em Branco",740,0.02129
2022,"BA","Pública","Estadual","Fuga ao Tema",532,0.0153
2022,"BA","Pública","Estadual","Não Atendimento ao Tipo",7,2e-04
2022,"BA","Pública","Estadual","Não Compareceu/Outros",8552,0.24602
2022,"BA","Pública","Estadual","Parte Desconectada",20,0.00058
2022,"BA","Pública","Estadual","Texto Insuficiente",134,0.00385
2022,"BA","Pública","Estadual","Válida",18915,0.54414
2022,"BA","Pública","Federal","Em Branco",23,0.00066
2022,"BA","Pública","Federal","Fuga ao Tema",5,0.00014
2022,"BA","Pública","Federal","Não Compareceu/Outros",310,0.00892
2022,"BA","Pública","Federal","Parte Desconectada",1,3e-05
2022,"BA","Pública","Federal","Texto Insuficiente",6,0.00017
2022,"BA","Pública","Federal","Válida",2895,0.08328
2022,"BA","Pública","Municipal","Cópia Texto Motivador",3,9e-05
2022,"BA","Pública","Municipal","Em Branco",7,2e-04
2022,"BA","Pública","Municipal","Fuga ao Tema",10,0.00029
2022,"BA","Pública","Municipal","Não Compareceu/Outros",125,0.0036
2022,"BA","Pública","Municipal","Parte Desconectada",2,6e-05
2022,"BA","Pública","Municipal","Texto Insuficiente",2,6e-05
2022,"BA","Pública","Municipal","Válida",145,0.00417
2022,"BA","Pública","Não Informado","Anulada",21,6e-04
2022,"BA","Pública","Não Informado","Cópia Texto Motivador",396,0.01139
2022,"BA","Pública","Não Informado","Em Branco",798,0.02296
2022,"BA","Pública","Não Informado","Fuga ao Tema",582,0.01674
2022,"BA","Pública","Não Informado","Não Atendimento ao Tipo",6,0.00017
2022,"BA","Pública","Não Informado","Não Compareceu/Outros",7279,0.2094
2022,"BA","Pública","Não Informado","Parte Desconectada",32,0.00092
2022,"BA","Pública","Não Informado","Texto Insuficiente",149,0.00429
2022,"BA","Pública","Não Informado","Válida",24773,0.71267
2022,"BA","Pública","Privada","Cópia Texto Motivador",3,9e-05
2022,"BA","Pública","Privada","Em Branco",5,0.00014
2022,"BA","Pública","Privada","Fuga ao Tema",5,0.00014
2022,"BA","Pública","Privada","Não Compareceu/Outros",141,0.00406
2022,"BA","Pública","Privada","Texto Insuficiente",1,3e-05
2022,"BA","Pública","Privada","Válida",1050,0.03021
2022,"CE","Não Informado","Não Informado","Anulada",54,0.00155
2022,"CE","Não Informado","Não Informado","Cópia Texto Motivador",663,0.01907
2022,"CE","Não Informado","Não Informado","Em Branco",1733,0.04985
2022,"CE","Não Informado","Não Informado","Fuga ao Tema",692,0.01991
2022,"CE","Não Informado","Não Informado","Não Atendimento ao Tipo",20,0.00058
2022,"CE","Não Informado","Não Informado","Não Compareceu/Outros",31294,0.90026
2022,"CE","Não Informado","Não Informado","Parte Desconectada",46,0.00132
2022,"CE","Não Informado","Não Informado","Texto Insuficiente",238,0.00685
2022,"CE","Não Informado","Não Informado","Válida",77598,2.23233
2022,"CE","Privada","Estadual","Anulada",1,3e-05
2022,"CE","Privada","Estadual","Cópia Texto Motivador",2,6e-05
2022,"CE","Privada","Estadual","Em Branco",3,9e-05
2022,"CE","Privada","Estadual","Fuga ao Tema",1,3e-05
2022,"CE","Privada","Estadual","Não Compareceu/Outros",12,0.00035
2022,"CE","Privada","Estadual","Válida",72,0.00207
2022,"CE","Privada","Federal","Válida",2,6e-05
2022,"CE","Privada","Municipal","Válida",1,3e-05
2022,"CE","Privada","Não Informado","Cópia Texto Motivador",5,0.00014
2022,"CE","Privada","Não Informado","Em Branco",6,0.00017
2022,"CE","Privada","Não Informado","Fuga ao Tema",1,3e-05
2022,"CE","Privada","Não Informado","Não Compareceu/Outros",45,0.00129
2022,"CE","Privada","Não Informado","Texto Insuficiente",2,6e-05
2022,"CE","Privada","Não Informado","Válida",733,0.02109
2022,"CE","Privada","Privada","Anulada",1,3e-05
2022,"CE","Privada","Privada","Cópia Texto Motivador",18,0.00052
2022,"CE","Privada","Privada","Em Branco",24,0.00069
2022,"CE","Privada","Privada","Fuga ao Tema",10,0.00029
2022,"CE","Privada","Privada","Não Compareceu/Outros",266,0.00765
2022,"CE","Privada","Privada","Texto Insuficiente",7,2e-04
2022,"CE","Privada","Privada","Válida",6758,0.19441
2022,"CE","Pública","Estadual","Anulada",119,0.00342
2022,"CE","Pública","Estadual","Cópia Texto Motivador",2838,0.08164
2022,"CE","Pública","Estadual","Em Branco",4048,0.11645
2022,"CE","Pública","Estadual","Fuga ao Tema",2204,0.0634
2022,"CE","Pública","Estadual","Não Atendimento ao Tipo",44,0.00127
2022,"CE","Pública","Estadual","Não Compareceu/Outros",26835,0.77198
2022,"CE","Pública","Estadual","Parte Desconectada",95,0.00273
2022,"CE","Pública","Estadual","Texto Insuficiente",571,0.01643
2022,"CE","Pública","Estadual","Válida",56403,1.62259
2022,"CE","Pública","Federal","Cópia Texto Motivador",3,9e-05
2022,"CE","Pública","Federal","Em Branco",20,0.00058
2022,"CE","Pública","Federal","Fuga ao Tema",3,9e-05
2022,"CE","Pública","Federal","Não Compareceu/Outros",143,0.00411
2022,"CE","Pública","Federal","Texto Insuficiente",2,6e-05
2022,"CE","Pública","Federal","Válida",1128,0.03245
2022,"CE","Pública","Municipal","Em Branco",2,6e-05
2022,"CE","Pública","Municipal","Fuga ao Tema",2,6e-05
2022,"CE","Pública","Municipal","Não Compareceu/Outros",39,0.00112
2022,"CE","Pública","Municipal","Texto Insuficiente",1,3e-05
2022,"CE","Pública","Municipal","Válida",45,0.00129
2022,"CE","Pública","Não Informado","Anulada",12,0.00035
2022,"CE","Pública","Não Informado","Cópia Texto Motivador",257,0.00739
2022,"CE","Pública","Não Informado","Em Branco",411,0.01182
2022,"CE","Pública","Não Informado","Fuga ao Tema",186,0.00535
2022,"CE","Pública","Não Informado","Não Atendimento ao Tipo",6,0.00017
2022,"CE","Pública","Não Informado","Não Compareceu/Outros",2256,0.0649
2022,"CE","Pública","Não Informado","Parte Desconectada",18,0.00052
2022,"CE","Pública","Não Informado","Texto Insuficiente",61,0.00175
2022,"CE","Pública","Não Informado","Válida",7667,0.22056
2022,"CE","Pública","Privada","Cópia Texto Motivador",6,0.00017
2022,"CE","Pública","Privada","Em Branco",6,0.00017
2022,"CE","Pública","Privada","Fuga ao Tema",5,0.00014
2022,"CE","Pública","Privada","Não Compareceu/Outros",65,0.00187
2022,"CE","Pública","Privada","Texto Insuficiente",2,6e-05
2022,"CE","Pública","Privada","Válida",566,0.01628
2022,"DF","Não Informado","Não Informado","Anulada",18,0.00052
2022,"DF","Não Informado","Não Informado","Cópia Texto Motivador",108,0.00311
2022,"DF","Não Informado","Não Informado","Em Branco",575,0.01654
2022,"DF","Não Informado","Não Informado","Fuga ao Tema",318,0.00915
2022,"DF","Não Informado","Não Informado","Não Atendimento ao Tipo",11,0.00032
2022,"DF","Não Informado","Não Informado","Não Compareceu/Outros",13709,0.39438
2022,"DF","Não Informado","Não Informado","Parte Desconectada",15,0.00043
2022,"DF","Não Informado","Não Informado","Texto Insuficiente",71,0.00204
2022,"DF","Não Informado","Não Informado","Válida",26155,0.75242
2022,"DF","Privada","Estadual","Não Compareceu/Outros",2,6e-05
2022,"DF","Privada","Estadual","Válida",8,0.00023
2022,"DF","Privada","Não Informado","Cópia Texto Motivador",1,3e-05
2022,"DF","Privada","Não Informado","Em Branco",3,9e-05
2022,"DF","Privada","Não Informado","Não Compareceu/Outros",29,0.00083
2022,"DF","Privada","Não Informado","Válida",348,0.01001
